"idt_ra","des_fase","des_turma","num_idade","num_inde","nam_pedra","num_iaa","num_ian","num_ieg","num_ips","num_ida","des_indicado","des_atingiu_pv","num_ipv","nam_fase_ideal","num_defasagem","num_ano"
RA-1507,2.0,"2R",12,5.046077056,Quartzo,6.9,5.0,4.4,7.5,5.0,"","",3.8,Fase 3 (7° e 8° ano),-1,2024
RA-1071,2.0,"2R",12,4.804862338,Quartzo,8.0,5.0,4.2,7.5,4.5,"","",3.0,Fase 3 (7° e 8° ano),-1,2024
RA-1508,2.0,"2R",10,8.180420779,Topázio,7.5,10.0,7.2,7.5,9.3,"","",8.2,Fase 2 (5° e 6° ano),0,2024
RA-1509,2.0,"2R",11,7.560230303,Ametista,8.5,10.0,6.5,7.5,7.5,"","",7.4,Fase 2 (5° e 6° ano),0,2024
RA-1510,2.0,"2R",11,9.464745454,Topázio,10.0,10.0,9.8,7.5,10.0,"","",9.0,Fase 2 (5° e 6° ano),0,2024
RA-785,2.0,"2U",11,9.154866667,Topázio,9.5,10.0,10.0,7.5,9.0,"","",8.9,Fase 2 (5° e 6° ano),0,2024
RA-1511,2.0,"2U",11,8.921707764,Topázio,10.0,10.0,9.3,7.5,8.8,"","",8.6,Fase 2 (5° e 6° ano),0,2024
RA-752,2.0,"2U",12,6.57279265,Ágata,9.5,5.0,7.5,7.5,5.8,"","",5.6,Fase 3 (7° e 8° ano),-1,2024
RA-790,2.0,"2U",13,6.808935507,Ágata,7.5,5.0,6.8,7.5,6.8,"","",6.9,Fase 3 (7° e 8° ano),-1,2024
RA-590,2.0,"2U",12,6.712378054,Ágata,8.0,5.0,8.5,6.3,4.0,"","",7.7,Fase 3 (7° e 8° ano),-1,2024
RA-1512,2.0,"2U",10,8.10445,Topázio,9.5,10.0,10.0,7.5,5.5,"","",7.6,Fase 2 (5° e 6° ano),0,2024
RA-472,2.0,"2U",14,6.639761077,Ágata,7.5,5.0,7.5,7.5,6.3,"","",6.3,Fase 3 (7° e 8° ano),-1,2024
RA-628,2.0,"2U",13,8.236616667,Topázio,9.0,5.0,10.0,7.5,9.0,"","",7.8,Fase 3 (7° e 8° ano),-1,2024
RA-1513,2.0,"2U",12,6.550917172,Ágata,8.5,5.0,7.5,7.5,3.8,"","",7.2,Fase 3 (7° e 8° ano),-1,2024
RA-1514,2.0,"2U",12,7.520576263,Ametista,9.0,10.0,8.0,7.5,5.5,"","",7.3,Fase 2 (5° e 6° ano),0,2024
RA-629,2.0,"2U",11,8.061295238,Topázio,10.0,10.0,9.5,7.5,6.0,"","",7.3,Fase 2 (5° e 6° ano),0,2024
RA-832,2.0,"2U",11,8.240330435,Topázio,9.0,10.0,8.7,7.5,8.0,"","",7.5,Fase 2 (5° e 6° ano),0,2024
RA-1515,2.0,"2U",12,5.832133333,Quartzo,6.4,5.0,6.7,6.3,3.5,"","",6.7,Fase 3 (7° e 8° ano),-1,2024
RA-833,2.0,"2U",11,8.518457764,Topázio,9.0,10.0,9.3,7.5,8.0,"","",7.9,Fase 2 (5° e 6° ano),0,2024
RA-819,2.0,"2U",10,8.652552484,Topázio,10.0,10.0,7.8,7.5,9.0,"","",8.5,Fase 1 (3° e 4° ano),1,2024
RA-1073,3.0,"3A",13,7.085994577,Ametista,9.2,10.0,6.4,7.5,6.5,"","",5.8,Fase 3 (7° e 8° ano),0,2024
RA-494,3.0,"3A",13,7.922281328,Ametista,7.5,10.0,7.3,8.8,6.3,"","",8.9,Fase 3 (7° e 8° ano),0,2024
RA-484,3.0,"3A",13,3.835477657,Quartzo,8.3,10.0,3.9,2.5,0.0,"","",3.1,Fase 3 (7° e 8° ano),0,2024
RA-496,3.0,"3A",13,6.726607508,Ágata,10.0,10.0,5.3,6.3,5.7,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-1516,3.0,"3A",13,7.217066033,Ametista,9.6,10.0,5.4,9.4,4.7,"","",7.5,Fase 3 (7° e 8° ano),3,2024
RA-1143,3.0,"3A",16,5.881225668,Quartzo,9.6,2.0,5.2,9.4,3.2,"","",6.8,Fase 6 (2° EM),-3,2024
RA-1517,3.0,"3A",15,6.240744444,Ágata,9.2,5.0,4.3,9.4,4.7,"","",6.7,Fase 4 (9° ano),-1,2024
RA-1518,3.0,"3A",15,5.721382143,Quartzo,7.1,5.0,5.7,9.4,1.8,"","",6.6,Fase 4 (9° ano),-1,2024
RA-227,3.0,"3A",13,8.074015455,Topázio,9.6,10.0,8.1,9.4,6.5,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-487,3.0,"3A",12,9.417137302,Topázio,9.2,10.0,9.4,9.4,9.7,"","",9.2,Fase 3 (7° e 8° ano),0,2024
RA-1076,3.0,"3A",13,7.479598365,Ametista,8.3,10.0,7.8,8.1,6.3,"","",6.5,Fase 3 (7° e 8° ano),0,2024
RA-1084,3.0,"3A",12,6.907110965,Ágata,8.8,10.0,7.7,5.6,3.7,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-1519,3.0,"3A",15,7.210222118,Ametista,9.6,10.0,5.6,8.8,4.8,"","",7.5,Fase 3 (7° e 8° ano),3,2024
RA-490,3.0,"3A",12,7.36808429,Ametista,9.2,10.0,5.5,8.8,6.2,"","",7.3,Fase 2 (5° e 6° ano),1,2024
RA-346,3.0,"3A",12,7.761749603,Ametista,10.0,10.0,9.1,2.5,6.2,"","",8.3,Fase 3 (7° e 8° ano),0,2024
RA-546,3.0,"3B",13,5.70242601,Quartzo,5.8,10.0,3.8,8.1,4.7,"","",5.5,Fase 3 (7° e 8° ano),0,2024
RA-1087,3.0,"3B",13,6.913936532,Ágata,7.9,10.0,8.4,8.8,2.7,"","",6.6,Fase 3 (7° e 8° ano),0,2024
RA-493,3.0,"3B",11,7.464325,Ametista,10.0,10.0,8.9,10.0,3.2,"","",6.7,Fase 2 (5° e 6° ano),1,2024
RA-1520,3.0,"3B",14,7.002646212,Ametista,8.3,5.0,9.1,8.8,3.8,"","",7.3,Fase 4 (9° ano),-1,2024
RA-1072,3.0,"3B",12,7.815385675,Ametista,8.8,10.0,5.6,8.8,8.2,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-1521,3.0,"3B",14,5.065788844,Quartzo,7.5,5.0,6.2,2.5,3.2,"","",5.5,Fase 4 (9° ano),-1,2024
RA-536,3.0,"3B",11,7.770468182,Ametista,8.3,10.0,9.1,8.1,5.5,"","",7.4,Fase 2 (5° e 6° ano),1,2024
RA-1079,3.0,"3B",13,5.42534133,Quartzo,7.5,10.0,4.5,2.5,6.3,"","",4.2,Fase 3 (7° e 8° ano),0,2024
RA-331,3.0,"3B",14,6.231045707,Ágata,8.8,5.0,7.7,8.8,3.5,"","",5.6,Fase 4 (9° ano),-1,2024
RA-1522,3.0,"3B",13,8.3261,Topázio,8.8,10.0,10.0,9.4,7.0,"","",7.1,Fase 3 (7° e 8° ano),0,2024
RA-1096,3.0,"3B",11,9.189883333,Topázio,9.2,10.0,9.9,8.8,8.5,"","",9.1,Fase 2 (5° e 6° ano),1,2024
RA-513,3.0,"3B",11,8.72863254,Topázio,10.0,10.0,8.8,8.1,7.7,"","",8.5,Fase 2 (5° e 6° ano),1,2024
RA-531,3.0,"3B",12,7.912792647,Ametista,9.2,10.0,9.8,4.4,6.7,"","",7.3,Fase 3 (7° e 8° ano),0,2024
RA-1523,3.0,"3B",11,8.67371279,Topázio,6.7,10.0,9.3,8.8,8.2,"","",8.8,Fase 2 (5° e 6° ano),1,2024
RA-1524,3.0,"3B",14,5.547380556,Quartzo,7.9,5.0,2.8,7.5,4.0,"","",6.9,Fase 4 (9° ano),-1,2024
RA-1147,3.0,"3B",15,5.833118519,Quartzo,8.8,5.0,6.1,8.8,3.2,"","",5.5,Fase 4 (9° ano),-1,2024
RA-479,3.0,"3C",12,8.901966667,Topázio,9.2,10.0,9.9,2.5,9.7,"","",9.5,Fase 2 (5° e 6° ano),1,2024
RA-517,3.0,"3C",14,5.880466583,Quartzo,7.5,10.0,5.3,2.5,5.0,"","",6.1,Fase 3 (7° e 8° ano),0,2024
RA-325,3.0,"3C",12,8.385133333,Topázio,9.2,10.0,9.9,7.5,7.0,"","",7.6,Fase 3 (7° e 8° ano),0,2024
RA-1525,3.0,"3C",13,7.778263492,Ametista,7.9,10.0,8.3,5.6,7.0,"","",7.6,Fase 3 (7° e 8° ano),0,2024
RA-518,3.0,"3C",12,6.346748371,Ágata,8.3,10.0,6.8,2.5,4.0,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-1146,3.0,"3C",15,5.393308605,Quartzo,10.0,5.0,5.0,6.9,2.0,"","",5.9,Fase 5 (1° EM),-2,2024
RA-530,3.0,"3C",12,7.214534419,Ametista,8.8,10.0,6.5,9.4,4.5,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-524,3.0,"3C",13,7.026322556,Ametista,7.1,10.0,5.1,2.5,8.7,"","",7.4,Fase 3 (7° e 8° ano),0,2024
RA-578,3.0,"3C",12,9.0662,Topázio,10.0,10.0,10.0,2.5,9.8,"","",9.5,Fase 2 (5° e 6° ano),1,2024
RA-526,3.0,"3C",14,7.843157895,Ametista,9.6,5.0,9.4,8.1,7.3,"","",7.5,Fase 4 (9° ano),-1,2024
RA-528,3.0,"3C",13,7.276330075,Ametista,9.2,10.0,5.8,7.5,6.7,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-516,3.0,"3C",11,8.384033333,Topázio,10.0,10.0,10.0,2.5,8.8,"","",7.6,Fase 2 (5° e 6° ano),1,2024
RA-534,3.0,"3C",14,7.088855054,Ametista,9.6,10.0,6.0,7.5,5.0,"","",7.1,Fase 3 (7° e 8° ano),0,2024
RA-1097,3.0,"3C",15,5.475324896,Quartzo,10.0,5.0,4.8,6.3,3.0,"","",5.9,Fase 4 (9° ano),-1,2024
RA-360,3.0,"3C",14,6.293175689,Ágata,8.3,5.0,5.6,5.0,5.8,"","",7.0,Fase 4 (9° ano),-1,2024
RA-1526,3.0,"3D",13,7.9798,Ametista,9.2,10.0,10.0,8.8,3.8,"","",8.1,Fase 3 (7° e 8° ano),0,2024
RA-1077,3.0,"3D",12,5.543865741,Quartzo,0.0,10.0,7.7,6.9,2.0,"","",6.4,Fase 3 (7° e 8° ano),0,2024
RA-508,3.0,"3D",12,6.771708626,Ágata,7.1,10.0,5.6,7.5,4.7,"","",7.5,Fase 2 (5° e 6° ano),1,2024
RA-363,3.0,"3D",14,7.617803571,Ametista,9.6,10.0,9.5,5.6,5.3,"","",7.0,Fase 3 (7° e 8° ano),0,2024
RA-340,3.0,"3D",13,6.715437329,Ágata,7.9,10.0,6.6,7.5,5.2,"","",5.8,Fase 3 (7° e 8° ano),0,2024
RA-1527,3.0,"3D",13,8.631675,Topázio,9.2,10.0,10.0,7.5,8.0,"","",7.8,Fase 3 (7° e 8° ano),0,2024
RA-509,3.0,"3D",13,6.918152273,Ágata,9.2,10.0,6.4,2.5,6.0,"","",7.2,Fase 3 (7° e 8° ano),0,2024
RA-500,3.0,"3D",12,8.077708333,Topázio,9.6,10.0,10.0,2.5,6.7,"","",8.4,Fase 3 (7° e 8° ano),0,2024
RA-1528,3.0,"3D",13,7.622584091,Ametista,9.2,10.0,7.8,7.5,5.7,"","",7.3,Fase 3 (7° e 8° ano),0,2024
RA-1089,3.0,"3D",12,7.622153175,Ametista,9.2,10.0,7.0,8.1,6.8,"","",7.0,Fase 3 (7° e 8° ano),0,2024
RA-1090,3.0,"3D",14,7.765283138,Ametista,9.6,10.0,7.6,7.5,6.3,"","",7.4,Fase 3 (7° e 8° ano),0,2024
RA-503,3.0,"3D",12,8.547495614,Topázio,9.6,10.0,9.8,7.5,7.7,"","",7.8,Fase 2 (5° e 6° ano),1,2024
RA-1093,3.0,"3D",12,8.507902778,Topázio,7.5,10.0,7.7,8.1,8.7,"","",8.9,Fase 3 (7° e 8° ano),0,2024
RA-1094,3.0,"3D",12,8.016478571,Topázio,9.2,10.0,9.5,2.5,7.3,"","",8.2,Fase 3 (7° e 8° ano),0,2024
RA-1095,3.0,"3D",14,6.108547515,Ágata,7.5,10.0,7.8,7.5,2.3,"","",5.1,Fase 3 (7° e 8° ano),0,2024
RA-1098,3.0,"3D",14,6.574456251,Ágata,8.8,10.0,5.8,7.5,3.5,"","",6.7,Fase 3 (7° e 8° ano),0,2024
RA-1106,3.0,"3F",13,5.936272086,Quartzo,8.3,10.0,5.4,7.5,0.0,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-568,3.0,"3F",16,5.545864286,Quartzo,7.9,5.0,3.3,8.1,5.2,"","",5.5,Fase 5 (1° EM),-2,2024
RA-558,3.0,"3F",16,5.048054503,Quartzo,9.2,5.0,3.8,8.1,3.0,"","",4.3,Fase 5 (1° EM),-2,2024
RA-559,3.0,"3F",13,6.158158974,Ágata,10.0,10.0,5.7,8.1,3.2,"","",4.7,Fase 3 (7° e 8° ano),0,2024
RA-1529,3.0,"3F",14,6.710079487,Ágata,6.7,5.0,7.4,7.5,5.5,"","",7.0,Fase 4 (9° ano),-1,2024
RA-1111,3.0,"3F",12,6.116032816,Ágata,6.2,10.0,4.6,7.5,5.0,"","",5.8,Fase 2 (5° e 6° ano),1,2024
RA-1108,3.0,"3F",13,6.01721501,Ágata,9.2,10.0,3.8,8.1,3.7,"","",5.4,Fase 3 (7° e 8° ano),0,2024
RA-542,3.0,"3F",13,6.720564959,Ágata,8.8,10.0,6.5,8.1,3.9,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-543,3.0,"3F",12,8.046787112,Topázio,8.8,10.0,9.6,2.5,6.8,"","",8.7,Fase 2 (5° e 6° ano),1,2024
RA-1530,3.0,"3F",13,4.639153571,Quartzo,0.0,10.0,2.5,8.1,2.8,"","",5.3,Fase 3 (7° e 8° ano),0,2024
RA-555,3.0,"3F",14,5.111470186,Quartzo,10.0,5.0,2.8,6.9,4.3,"","",5.0,Fase 4 (9° ano),-1,2024
RA-1531,3.0,"3F",14,7.049179013,Ametista,8.8,5.0,8.0,7.5,5.8,"","",7.1,Fase 4 (9° ano),-1,2024
RA-1099,3.0,"3G",14,7.332483333,Ametista,8.3,10.0,8.1,10.0,3.8,"","",6.6,Fase 3 (7° e 8° ano),0,2024
RA-1154,3.0,"3G",14,7.566075,Ametista,7.9,5.0,9.2,7.5,8.0,"","",6.7,Fase 4 (9° ano),-1,2024
RA-1100,3.0,"3G",12,6.649708333,Ágata,7.5,10.0,7.1,7.5,4.7,"","",5.6,Fase 2 (5° e 6° ano),1,2024
RA-381,3.0,"3G",15,5.940775,Quartzo,8.3,5.0,6.1,7.5,3.7,"","",6.1,Fase 5 (1° EM),-2,2024
RA-364,3.0,"3G",13,8.269703758,Topázio,8.8,10.0,9.5,7.5,7.5,"","",7.2,Fase 3 (7° e 8° ano),0,2024
RA-539,3.0,"3G",13,8.465533333,Topázio,10.0,10.0,9.2,7.5,5.8,"","",9.1,Fase 3 (7° e 8° ano),0,2024
RA-573,3.0,"3G",13,7.83905,Ametista,9.2,10.0,9.5,8.8,5.0,"","",6.8,Fase 3 (7° e 8° ano),0,2024
RA-1107,3.0,"3G",13,5.9731,Quartzo,8.8,10.0,6.2,2.5,2.5,"","",6.8,Fase 3 (7° e 8° ano),0,2024
RA-368,3.0,"3G",15,6.782158333,Ágata,7.9,5.0,6.2,7.5,7.0,"","",6.7,Fase 4 (9° ano),-1,2024
RA-387,3.0,"3G",15,6.1255,Ágata,7.5,5.0,7.2,7.5,4.3,"","",6.0,Fase 4 (9° ano),-1,2024
RA-556,3.0,"3G",13,5.833377381,Quartzo,7.1,10.0,6.2,2.5,3.8,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-389,3.0,"3G",13,7.207955128,Ametista,9.6,10.0,6.7,8.8,5.2,"","",6.7,Fase 3 (7° e 8° ano),0,2024
RA-390,3.0,"3G",13,6.547223684,Ágata,7.5,10.0,6.1,8.8,4.2,"","",6.1,Fase 3 (7° e 8° ano),0,2024
RA-376,3.0,"3G",14,5.896573589,Quartzo,10.0,5.0,8.3,2.5,2.8,"","",6.3,Fase 4 (9° ano),-1,2024
RA-584,3.0,"3G",12,6.752914394,Ágata,8.8,10.0,5.6,8.8,4.3,"","",6.4,Fase 3 (7° e 8° ano),0,2024
RA-535,3.0,"3H",12,7.659555952,Ametista,9.2,10.0,7.2,8.1,6.0,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-547,3.0,"3H",13,7.210290672,Ametista,8.8,10.0,7.0,8.1,6.8,"","",5.9,Fase 3 (7° e 8° ano),0,2024
RA-557,3.0,"3H",12,9.350986466,Topázio,10.0,10.0,8.8,7.5,9.7,"","",9.6,Fase 3 (7° e 8° ano),0,2024
RA-548,3.0,"3H",13,7.240168803,Ametista,9.2,10.0,7.6,7.5,6.7,"","",5.6,Fase 3 (7° e 8° ano),0,2024
RA-1102,3.0,"3H",12,8.440611905,Topázio,8.8,10.0,9.4,8.1,9.3,"","",7.1,Fase 2 (5° e 6° ano),1,2024
RA-1532,3.0,"3H",15,4.548544781,Quartzo,0.0,5.0,3.9,7.5,2.0,"","",6.8,Fase 4 (9° ano),-1,2024
RA-538,3.0,"3H",14,6.514094017,Ágata,8.8,5.0,7.7,7.5,6.2,"","",5.3,Fase 4 (9° ano),-1,2024
RA-365,3.0,"3H",11,8.526983333,Topázio,9.6,10.0,10.0,7.5,6.7,"","",8.2,Fase 2 (5° e 6° ano),1,2024
RA-563,3.0,"3H",12,8.595447619,Topázio,9.2,10.0,9.5,8.1,8.3,"","",7.5,Fase 3 (7° e 8° ano),0,2024
RA-1157,3.0,"3H",15,7.916082937,Ametista,9.6,5.0,9.1,7.5,7.0,"","",8.5,Fase 4 (9° ano),-1,2024
RA-258,3.0,"3H",13,6.429063889,Ágata,7.1,10.0,6.9,7.5,2.5,"","",6.7,Fase 3 (7° e 8° ano),0,2024
RA-369,3.0,"3H",13,5.667282265,Quartzo,8.8,10.0,4.9,7.5,1.7,"","",5.4,Fase 3 (7° e 8° ano),0,2024
RA-375,3.0,"3H",13,7.970034615,Ametista,9.6,10.0,9.4,7.5,6.8,"","",6.4,Fase 3 (7° e 8° ano),0,2024
RA-1533,3.0,"3I",14,9.089828986,Topázio,9.2,10.0,9.7,8.1,9.5,"","",8.3,Fase 3 (7° e 8° ano),0,2024
RA-1534,3.0,"3I",13,7.188366667,Ametista,7.9,10.0,9.7,8.1,1.2,"","",8.1,Fase 3 (7° e 8° ano),0,2024
RA-1160,3.0,"3I",14,6.274190982,Ágata,8.8,5.0,8.2,7.5,3.2,"","",6.2,Fase 4 (9° ano),-1,2024
RA-562,3.0,"3I",13,8.392733333,Topázio,8.3,10.0,9.8,8.1,7.8,"","",7.3,Fase 3 (7° e 8° ano),0,2024
RA-1112,3.0,"3I",13,6.856082394,Ágata,9.6,10.0,9.0,8.1,4.0,"","",4.7,Fase 3 (7° e 8° ano),0,2024
RA-1535,3.0,"3I",13,7.10939097,Ametista,8.8,10.0,5.1,7.5,5.8,"","",7.9,Fase 3 (7° e 8° ano),0,2024
RA-1536,3.0,"3I",15,7.653744444,Ametista,9.2,5.0,8.7,8.1,7.0,"","",7.5,Fase 4 (9° ano),-1,2024
RA-357,3.0,"3I",14,7.731569404,Ametista,8.8,5.0,9.0,8.1,7.7,"","",7.1,Fase 4 (9° ano),-1,2024
RA-583,3.0,"3I",14,7.447591036,Ametista,7.9,10.0,8.9,8.1,5.0,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-1537,3.0,"3I",14,8.176263231,Topázio,9.2,5.0,8.3,8.1,8.7,"","",8.7,Fase 4 (9° ano),-1,2024
RA-599,3.0,"3K",12,8.356935294,Topázio,10.0,10.0,8.6,9.4,7.7,"","",7.3,Fase 2 (5° e 6° ano),1,2024
RA-651,3.0,"3K",12,8.6893,Topázio,9.2,10.0,10.0,7.5,7.5,"","",8.3,Fase 2 (5° e 6° ano),1,2024
RA-1131,3.0,"3K",13,8.288955556,Topázio,8.3,10.0,9.3,6.3,8.3,"","",7.9,Fase 3 (7° e 8° ano),0,2024
RA-403,3.0,"3K",14,8.008488889,Topázio,8.8,10.0,7.4,7.5,7.7,"","",7.6,Fase 3 (7° e 8° ano),0,2024
RA-1538,3.0,"3K",13,7.96317037,Ametista,9.2,10.0,7.9,8.1,7.2,"","",7.1,Fase 2 (5° e 6° ano),1,2024
RA-469,3.0,"3K",13,7.684639869,Ametista,9.2,10.0,9.5,7.5,5.0,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-1121,3.0,"3K",12,8.407166667,Topázio,9.6,10.0,10.0,7.5,6.7,"","",8.3,Fase 3 (7° e 8° ano),0,2024
RA-1122,3.0,"3K",12,7.817322222,Ametista,8.8,10.0,9.9,7.5,5.3,"","",7.2,Fase 2 (5° e 6° ano),1,2024
RA-422,3.0,"3K",14,5.544981481,Quartzo,7.5,5.0,6.2,7.5,2.8,"","",5.5,Fase 4 (9° ano),-1,2024
RA-1117,3.0,"3K",12,7.601562963,Ametista,8.8,10.0,8.3,7.5,5.7,"","",6.8,Fase 2 (5° e 6° ano),1,2024
RA-1539,3.0,"3K",13,7.709588889,Ametista,6.7,10.0,9.0,6.9,6.8,"","",7.1,Fase 3 (7° e 8° ano),0,2024
RA-618,3.0,"3K",15,6.718348148,Ágata,10.0,5.0,8.3,6.9,4.2,"","",6.8,Fase 5 (1° EM),-2,2024
RA-669,3.0,"3K",12,6.64387037,Ágata,7.5,10.0,4.9,7.5,5.3,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-408,3.0,"3K",14,6.52762963,Ágata,7.5,10.0,5.0,7.5,4.8,"","",6.8,Fase 3 (7° e 8° ano),0,2024
RA-610,3.0,"3K",11,7.894888889,Ametista,9.6,10.0,9.7,3.8,6.3,"","",8.3,Fase 2 (5° e 6° ano),1,2024
RA-409,3.0,"3K",13,8.225462963,Topázio,9.6,10.0,9.2,7.5,7.2,"","",7.2,Fase 3 (7° e 8° ano),0,2024
RA-464,3.0,"3L",15,6.872009064,Ágata,9.2,5.0,7.9,8.8,4.3,"","",7.1,Fase 4 (9° ano),-1,2024
RA-1165,3.0,"3L",13,7.908044272,Ametista,8.8,10.0,6.8,8.1,8.0,"","",7.8,Fase 3 (7° e 8° ano),0,2024
RA-466,3.0,"3L",15,6.778749123,Ágata,8.8,5.0,7.2,8.8,4.0,"","",7.7,Fase 4 (9° ano),-1,2024
RA-414,3.0,"3L",14,7.187625926,Ametista,7.9,10.0,8.4,7.5,6.0,"","",5.7,Fase 3 (7° e 8° ano),0,2024
RA-401,3.0,"3L",14,6.728911404,Ágata,6.7,10.0,6.8,6.9,4.8,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-1141,3.0,"3L",13,6.793890867,Ágata,9.6,10.0,6.2,7.5,4.2,"","",6.8,Fase 3 (7° e 8° ano),0,2024
RA-592,3.0,"3L",12,7.121622214,Ametista,7.9,10.0,6.1,2.5,7.8,"","",7.6,Fase 2 (5° e 6° ano),1,2024
RA-474,3.0,"3L",15,6.024753704,Ágata,9.2,5.0,5.8,7.5,3.0,"","",6.9,Fase 4 (9° ano),-1,2024
RA-602,3.0,"3L",13,8.647409314,Topázio,9.6,10.0,9.7,7.5,7.3,"","",8.5,Fase 3 (7° e 8° ano),0,2024
RA-666,3.0,"3L",12,8.185838803,Topázio,10.0,10.0,7.9,7.5,7.2,"","",8.4,Fase 3 (7° e 8° ano),0,2024
RA-604,3.0,"3L",12,7.429623555,Ametista,8.3,10.0,7.5,8.1,7.0,"","",6.2,Fase 2 (5° e 6° ano),1,2024
RA-476,3.0,"3L",14,6.735998246,Ágata,7.9,10.0,6.6,7.5,4.5,"","",6.7,Fase 3 (7° e 8° ano),0,2024
RA-423,3.0,"3L",14,6.616193705,Ágata,5.8,10.0,6.5,8.1,4.3,"","",6.8,Fase 3 (7° e 8° ano),0,2024
RA-631,3.0,"3L",14,6.79567342,Ágata,8.3,10.0,7.2,8.8,4.2,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-658,3.0,"3M",12,7.507033333,Ametista,8.8,10.0,10.0,8.1,3.7,"","",6.7,Fase 2 (5° e 6° ano),1,2024
RA-1540,3.0,"3M",14,5.696233333,Quartzo,8.3,5.0,5.0,7.5,2.7,"","",6.8,Fase 4 (9° ano),-1,2024
RA-1541,3.0,"3M",13,8.337,Topázio,9.2,10.0,8.6,6.9,8.2,"","",7.7,Fase 3 (7° e 8° ano),0,2024
RA-1114,3.0,"3M",12,7.437466667,Ametista,8.8,10.0,9.5,2.5,5.0,"","",7.8,Fase 3 (7° e 8° ano),0,2024
RA-662,3.0,"3M",13,7.107477855,Ametista,7.9,10.0,7.6,7.5,4.2,"","",7.2,Fase 3 (7° e 8° ano),0,2024
RA-760,3.0,"3M",13,6.942581818,Ágata,9.2,10.0,7.1,7.5,5.0,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-1542,3.0,"3M",16,6.088607992,Ágata,7.5,5.0,6.3,8.1,3.2,"","",7.0,Fase 5 (1° EM),-2,2024
RA-404,3.0,"3M",14,6.624588235,Ágata,8.3,10.0,6.3,2.5,5.7,"","",7.0,Fase 3 (7° e 8° ano),0,2024
RA-1119,3.0,"3M",14,7.388266667,Ametista,9.6,5.0,8.7,7.5,5.7,"","",7.7,Fase 4 (9° ano),-1,2024
RA-1116,3.0,"3M",15,3.789477778,Quartzo,0.0,5.0,3.4,6.3,2.3,"","",5.1,Fase 4 (9° ano),-1,2024
RA-667,3.0,"3M",13,7.177130604,Ametista,9.2,10.0,7.0,7.5,4.7,"","",7.0,Fase 3 (7° e 8° ano),0,2024
RA-605,3.0,"3M",13,6.017522222,Ágata,7.5,10.0,6.2,6.9,2.7,"","",5.5,Fase 3 (7° e 8° ano),0,2024
RA-1543,3.0,"3M",14,6.754584615,Ágata,7.5,5.0,8.1,7.5,5.0,"","",7.1,Fase 4 (9° ano),-1,2024
RA-1118,3.0,"3M",14,7.030554592,Ametista,7.1,10.0,7.8,9.4,3.8,"","",6.9,Fase 3 (7° e 8° ano),0,2024
RA-1544,3.0,"3M",14,6.905568627,Ágata,8.3,5.0,8.7,6.9,5.8,"","",6.6,Fase 4 (9° ano),-1,2024
RA-1545,3.0,"3N",12,7.296598576,Ametista,7.5,10.0,6.2,8.1,8.2,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-1127,3.0,"3N",12,8.180966667,Topázio,9.2,10.0,10.0,7.5,5.8,"","",7.7,Fase 3 (7° e 8° ano),0,2024
RA-1129,3.0,"3N",12,7.360417647,Ametista,9.2,10.0,7.1,8.1,6.8,"","",5.7,Fase 3 (7° e 8° ano),0,2024
RA-1546,3.0,"3N",14,6.900662108,Ágata,8.3,10.0,6.4,8.8,4.7,"","",6.2,Fase 3 (7° e 8° ano),0,2024
RA-1130,3.0,"3N",12,6.563952941,Ágata,8.8,10.0,6.3,8.1,4.3,"","",5.3,Fase 3 (7° e 8° ano),0,2024
RA-1168,3.0,"3N",14,6.864053922,Ágata,9.6,5.0,7.7,7.5,5.7,"","",6.3,Fase 4 (9° ano),-1,2024
RA-613,3.0,"3N",15,7.4019,Ametista,8.3,5.0,9.6,7.5,7.3,"","",6.3,Fase 4 (9° ano),-1,2024
RA-433,3.0,"3N",14,7.218157143,Ametista,7.9,10.0,8.4,8.1,4.8,"","",6.4,Fase 3 (7° e 8° ano),0,2024
RA-1547,3.0,"3N",14,6.748480627,Ágata,7.9,5.0,6.5,8.1,6.7,"","",6.3,Fase 4 (9° ano),-1,2024
RA-1548,3.0,"3N",13,6.482499715,Ágata,8.3,10.0,5.2,7.5,4.8,"","",5.7,Fase 3 (7° e 8° ano),0,2024
RA-304,3.0,"3N",16,6.852411485,Ágata,10.0,2.0,7.8,7.5,7.2,"","",5.8,Fase 6 (2° EM),-3,2024
